Shadow Demon,Meepo,0.00796965769661,692
Tinker,Ogre Magi,0.00799491961843,936
Warlock,Alchemist,-0.00800800041804,1856
Omniknight,Timbersaw,0.00801604228772,768
Earthshaker,Alchemist,0.00801869298426,3990
Bloodseeker,Omniknight,0.00802297593311,2340
Death Prophet,Outworld Devourer,0.00802324139815,1552
Slark,Medusa,0.00802605676026,566
Riki,Lone Druid,0.00803804451193,3799
Axe,Timbersaw,-0.00807815340946,1928
Slardar,Dazzle,0.00810490289772,2930
Sniper,Centaur Warrunner,-0.00811151503935,2120
Tiny,Lich,0.00811770468019,3660
Warlock,Brewmaster,0.00811852279543,1418
Lich,Clockwerk,0.00815989387268,2976
Weaver,Ancient Apparition,0.00818711786929,3874
Chen,Centaur Warrunner,-0.00819275234597,286
Disruptor,Naga Siren,0.00819598744238,503
Phantom Lancer,Kunkka,-0.00819713040746,6874
Vengeful Spirit,Chen,0.00827339964479,2701
Phantom Assassin,Shadow Demon,0.00830065024297,2711
Lich,Enigma,0.00830257082999,4628
Warlock,Faceless Void,-0.00830477565321,2797
Spirit Breaker,Shadow Demon,-0.008309247874,2343
Vengeful Spirit,Silencer,0.00832100431628,4641
Phantom Lancer,Jakiro,-0.00833757978991,3410
Pudge,Enigma,0.00836025407886,12045
Earthshaker,Faceless Void,0.00836883695653,7467
Skeleton King,Undying,-0.00838005482242,1911
Nyx Assassin,Medusa,0.00839236764713,720
Axe,Templar Assassin,-0.00843996154577,5098
Tinker,Centaur Warrunner,0.0084533925679,600
Razor,Bounty Hunter,0.00845966544401,2826
Bloodseeker,Slardar,0.00847651277688,3358
Leshrac,Centaur Warrunner,0.00850754772564,1369
Crystal Maiden,Drow Ranger,0.00851712565924,7287
Skeleton King,Magnus,0.00852992499128,2233
Axe,Alchemist,0.00854827171694,6014
Axe,Nature's Prophet,0.00855447106958,16557
Tiny,Undying,0.00857948356629,2786
Viper,Nature's Prophet,-0.00858592399259,6677
Enigma,Troll Warlord,0.00858741945931,478
Sniper,Undying,-0.00865158777131,2259
Lina,Phantom Assassin,0.00866687986355,5282
Lifestealer,Meepo,-0.00868563474208,1808
Zeus,Slark,0.00870335223989,1911
Huskar,Naga Siren,0.00871045368341,794
Kunkka,Nature's Prophet,0.00874297072735,16565
Necrolyte,Centaur Warrunner,-0.0087549849478,1308
Pudge,Weaver,0.00879552961197,10277
Lich,Io,-0.00879599682112,1650
Drow Ranger,Tidehunter,0.00880070524789,10265
Bane,Jakiro,-0.00882288959245,3668
Axe,Skeleton King,0.00883189093052,5959
Centaur Warrunner,Elder Titan,-0.00883758599938,114
Axe,Tidehunter,0.00885817532551,11650
Crystal Maiden,Morphling,0.00885959353833,3684
Morphling,Disruptor,-0.00888374193071,1181
Sniper,Shadow Demon,0.00890722058999,3673
Dragon Knight,Brewmaster,0.0089379599388,2354
Vengeful Spirit,Lich,0.00896152337755,6999
Puck,Lich,0.0089856180071,2554
Leshrac,Dark Seer,0.00899827021329,10495
Invoker,Medusa,0.00900368387849,1112
Kunkka,Outworld Devourer,0.00902033768821,3431
Sven,Sniper,0.00905157837446,6913
Anti-Mage,Axe,-0.00905601456978,10473
Viper,Abaddon,0.00905692649788,29
Vengeful Spirit,Faceless Void,0.00907191608137,5991
Axe,Phantom Assassin,0.00907283991494,6524
Tiny,Lycanthrope,0.00910587342003,3294
Omniknight,Spectre,-0.00914157149488,1459
Jakiro,Silencer,0.00914757084112,3952
Drow Ranger,Mirana,0.00915242185807,11473
Crystal Maiden,Invoker,-0.00916737004101,7400
Spirit Breaker,Slark,0.0091934310941,3063
Omniknight,Undying,0.00919699406079,2293
Vengeful Spirit,Bounty Hunter,0.00922862439205,11417
Tidehunter,Meepo,0.00923727292571,765
Phantom Lancer,Tusk,0.00928295765345,565
Lycanthrope,Shadow Demon,-0.00930112780246,2263
