game_mode,5,1372636800000,1372723200000,31065
game_mode,5,1373673600000,1373760000000,26690
game_mode,5,1374364800000,1374451200000,33522
game_mode,8,1366416000000,1366502400000,3
game_mode,8,1366502400000,1366588800000,2
lobby_type,0,1299283200000,1299369600000,4
lobby_type,0,1299801600000,1299888000000,2
lobby_type,0,1300320000000,1300406400000,3
lobby_type,0,1303862400000,1303948800000,3
lobby_type,0,1304553600000,1304640000000,5
lobby_type,0,1305244800000,1305331200000,7
lobby_type,0,1305590400000,1305676800000,4
lobby_type,0,1305676800000,1305763200000,7
lobby_type,0,1306713600000,1306800000000,12
lobby_type,0,1307491200000,1307577600000,7
lobby_type,0,1307577600000,1307664000000,9
lobby_type,0,1308182400000,1308268800000,10
lobby_type,0,1308268800000,1308355200000,18
lobby_type,0,1308700800000,1308787200000,9
lobby_type,0,1309651200000,1309737600000,13
lobby_type,0,1309737600000,1309824000000,7
lobby_type,0,1309996800000,1310083200000,8
lobby_type,0,1311120000000,1311206400000,5
lobby_type,0,1311724800000,1311811200000,7
lobby_type,0,1311897600000,1311984000000,15
lobby_type,0,1312588800000,1312675200000,52
lobby_type,0,1313193600000,1313280000000,34
lobby_type,0,1313625600000,1313712000000,7
lobby_type,0,1314316800000,1314403200000,31
lobby_type,0,1314662400000,1314748800000,40
lobby_type,0,1314748800000,1314835200000,52
lobby_type,0,1315353600000,1315440000000,123
lobby_type,0,1316044800000,1316131200000,79
lobby_type,0,1316390400000,1316476800000,146
lobby_type,0,1316649600000,1316736000000,123
lobby_type,0,1316822400000,1316908800000,453
lobby_type,0,1317513600000,1317600000000,615
lobby_type,0,1318291200000,1318377600000,646
lobby_type,0,1318377600000,1318464000000,664
lobby_type,0,1318723200000,1318809600000,786
lobby_type,0,1319068800000,1319155200000,693
lobby_type,0,1319500800000,1319587200000,632
lobby_type,0,1319760000000,1319846400000,673
lobby_type,0,1320364800000,1320451200000,1190
lobby_type,0,1320796800000,1320883200000,1502
lobby_type,0,1321833600000,1321920000000,9103
lobby_type,0,1322524800000,1322611200000,12938
lobby_type,0,1322697600000,1322784000000,16098
lobby_type,0,1323388800000,1323475200000,24138
lobby_type,0,1324425600000,1324512000000,21265
lobby_type,0,1324771200000,1324857600000,22477
lobby_type,0,1324857600000,1324944000000,23065
lobby_type,0,1325030400000,1325116800000,21721
lobby_type,0,1325116800000,1325203200000,22769
lobby_type,0,1325462400000,1325548800000,25528
lobby_type,0,1325548800000,1325635200000,23854
lobby_type,0,1325980800000,1326067200000,26094
lobby_type,0,1326153600000,1326240000000,22963
lobby_type,0,1326672000000,1326758400000,26463
lobby_type,0,1327363200000,1327449600000,25638
lobby_type,0,1327449600000,1327536000000,24847
lobby_type,0,1328832000000,1328918400000,30525
lobby_type,0,1329091200000,1329177600000,29383
lobby_type,0,1329177600000,1329264000000,20848
lobby_type,0,1329523200000,1329609600000,37329
lobby_type,0,1330473600000,1330560000000,30704
lobby_type,0,1331164800000,1331251200000,35034
lobby_type,0,1331683200000,1331769600000,32307
lobby_type,0,1331769600000,1331856000000,34875
lobby_type,0,1332633600000,1332720000000,56147
lobby_type,0,1333324800000,1333411200000,50272
lobby_type,0,1333497600000,1333584000000,50967
lobby_type,0,1333843200000,1333929600000,59440
lobby_type,0,1334188800000,1334275200000,53419
lobby_type,0,1334880000000,1334966400000,66553
lobby_type,0,1335225600000,1335312000000,64997
