window	num_games	average_win_rate	standard_deviation
3658	17	0.4882352941	0.1231085267
3659	17	0.4882352941	0.1409311594
3660	17	0.5176470588	0.1294117647
3661	17	0.5294117647	0.1317962147
3662	17	0.5235294118	0.1515776321
3663	16	0.525	0.1984313483
3664	16	0.53125	0.1647678291
3665	16	0.51875	0.1739926363
3666	16	0.53125	0.1569982086
3667	16	0.5375	0.1536025716
3668	16	0.5375	0.1494782593
3669	16	0.54375	0.1618979231
3670	16	0.51875	0.1810343545
3671	16	0.5125	0.1798436821
3672	16	0.5375	0.1615355998
3673	16	0.55	0.1837117307
3674	16	0.54375	0.1766661753
3675	16	0.55625	0.1730922803
3676	16	0.55	0.1274754878
3677	16	0.5375	0.1268611446
3678	16	0.55	0.1060660172
3679	16	0.5375	0.0927024811
3680	16	0.54375	0.1321398407
3681	16	0.55625	0.1539835624
3682	16	0.53125	0.1356408401
3683	16	0.50625	0.1477698802
3684	16	0.51875	0.1467086824
3685	16	0.50625	0.1477698802
3686	16	0.5	0.15
3687	16	0.53125	0.1609299149
3688	16	0.525	0.15612495
3689	16	0.53125	0.1445629188
3690	16	0.525	0.1479019946
3691	16	0.5	0.1224744871
3692	15	0.4866666667	0.1454494949
3693	14	0.5071428571	0.1279748062
3694	14	0.4928571429	0.1486332289
3695	14	0.5	0.1647508942
3696	13	0.4923076923	0.1327898192
3697	13	0.4923076923	0.1206491319
3698	13	0.4538461538	0.1151279196
3699	13	0.4615384615	0.1211385827
3700	13	0.4538461538	0.1499506822
3701	13	0.4461538462	0.1447299056
3702	13	0.4538461538	0.1692307692
3703	13	0.4461538462	0.173716766
3704	12	0.4416666667	0.1656217243
3705	12	0.4333333333	0.1178511302
3706	12	0.4416666667	0.1255543264
3707	12	0.4166666667	0.1280190958
3708	12	0.475	0.1233220716
3709	12	0.4583333333	0.1114924013
3710	12	0.475	0.1233220716
3711	12	0.5	0.1414213562
3712	12	0.5	0.1527525232
3713	12	0.5083333333	0.1846543317
3714	12	0.525	0.2086664004
3715	12	0.525	0.1785357107
3716	12	0.525	0.1361677887
3717	12	0.5416666667	0.1552328001
3718	12	0.5083333333	0.1381926996
3719	12	0.5166666667	0.1518405597
3720	12	0.4916666667	0.1705790791
3721	11	0.4545454545	0.1499311137
3722	11	0.4636363636	0.1553455226
3723	11	0.4727272727	0.1656442469
3724	11	0.4727272727	0.1762792675
3725	11	0.4636363636	0.1666391162
3726	11	0.4636363636	0.1666391162
3727	11	0.4727272727	0.1656442469
3728	11	0.5090909091	0.1880741897
3729	11	0.5	0.1858640755
3730	11	0.5454545455	0.1970862126
3731	11	0.5363636364	0.1720080721
3732	11	0.5090909091	0.1729663417
3733	11	0.4818181818	0.1849726359
3734	11	0.4909090909	0.1504813214
3735	11	0.5181818182	0.1028518954
3736	11	0.5181818182	0.1028518954
3737	11	0.4909090909	0.167628081
3738	11	0.4636363636	0.1772144426
3739	11	0.4636363636	0.1720080721
3740	11	0.4363636364	0.1966664332
3741	11	0.4818181818	0.1898237547
3742	11	0.4818181818	0.179990817
3743	11	0.5272727273	0.1813630668
3744	11	0.5363636364	0.1553455226
3745	11	0.5090909091	0.1621141318
3746	11	0.5272727273	0.1482682403
3747	11	0.5545454545	0.1437398936
3748	11	0.5545454545	0.15587662
3749	11	0.5545454545	0.1776801844
3750	11	0.5545454545	0.15587662
3751	11	0.5272727273	0.1420045396
3752	11	0.5454545455	0.1499311137
3753	11	0.5272727273	0.1135454182
3754	11	0.5181818182	0.1266217116
3755	11	0.4909090909	0.1504813214
3756	11	0.4636363636	0.1610913195
3757	11	0.4545454545	0.1499311137
3758	11	0.4636363636	0.1493788793
3759	11	0.4454545455	0.1437398936
3760	11	0.4363636364	0.1431637795
3761	11	0.4363636364	0.1067940011
3762	11	0.4454545455	0.1437398936
3763	11	0.4363636364	0.1298441532
3764	11	0.4454545455	0.1437398936
3765	11	0.5	0.1414213562
3766	11	0.5090909091	0.167628081
3767	11	0.5	0.159544807
3768	11	0.4909090909	0.1378704626
3769	11	0.5090909091	0.1443137079
3770	10	0.49	0.13
3771	10	0.47	0.155241747
3772	10	0.45	0.162788206
3773	10	0.46	0.1743559577
3774	10	0.44	0.1356465997
3775	10	0.41	0.1220655562
3776	10	0.42	0.12489996
3777	10	0.4	0.1095445115
3778	10	0.4	0.1
3779	10	0.39	0.1135781669
3780	10	0.39	0.1445683229
3781	10	0.44	0.1562049935
3782	10	0.47	0.155241747
3783	10	0.45	0.1204159458
3784	10	0.43	0.1268857754
3785	10	0.45	0.1802775638
3786	10	0.42	0.153622915
3787	10	0.42	0.0979795897
3788	10	0.44	0.08
3789	10	0.47	0.0781024968
3790	10	0.5	0.0894427191
3791	10	0.45	0.1024695077
3792	10	0.44	0.1356465997
3793	10	0.44	0.1356465997
3794	10	0.48	0.14
3795	10	0.46	0.1854723699
3796	10	0.51	0.211896201
3797	10	0.53	0.19
3798	10	0.48	0.1939071943
3799	10	0.47	0.2147091055
3800	10	0.45	0.174642492
3801	10	0.5	0.1843908891
3802	10	0.49	0.13
3803	9	0.5111111111	0.15234788
3804	9	0.4888888889	0.1448711646
3805	9	0.5222222222	0.1133115447
3806	9	0.4888888889	0.1099943882
3807	9	0.4777777778	0.1030402055
3808	9	0.5	0.1054092553
3809	9	0.4888888889	0.119670329
3810	9	0.5111111111	0.12862041
3811	9	0.5	0.1247219129
3812	9	0.5333333333	0.1490711985
3813	9	0.5333333333	0.1247219129
3814	9	0.5555555556	0.0955813919
3815	9	0.5333333333	0.1154700538
3816	9	0.5444444444	0.1065740339
3817	9	0.5666666667	0.1247219129
3818	9	0.5555555556	0.1571348403
3819	9	0.5666666667	0.1632993162
3820	9	0.5666666667	0.156347192
3821	9	0.5666666667	0.1632993162
3822	9	0.5222222222	0.139664501
3823	9	0.5444444444	0.1571348403
3824	9	0.5555555556	0.1832491389
3825	9	0.5555555556	0.149897084
3826	9	0.5777777778	0.139664501
3827	9	0.5666666667	0.1414213562
3828	8	0.6	0.1322875656
3829	8	0.5875	0.1536025716
3830	8	0.6	0.158113883
3831	8	0.5625	0.1866648065
3832	8	0.55	0.158113883
3833	8	0.525	0.1639359631
3834	8	0.5125	0.1363589014
3835	8	0.5	0.1322875656
3836	8	0.4625	0.1316956719
3837	8	0.4625	0.1576190027
3838	8	0.475	0.1785357107
3839	8	0.475	0.1854049622
3840	8	0.425	0.1639359631
3841	8	0.4375	0.1316956719
3842	8	0.4625	0.1408678459
3843	8	0.4875	0.1268611446
3844	8	0.4875	0.1268611446
3845	8	0.525	0.0829156198
3846	8	0.55	0.1
3847	8	0.55	0.1
3848	8	0.575	0.0968245837
3849	8	0.5875	0.0927024811
3850	8	0.6125	0.1053268722
3851	8	0.6	0.1
3852	8	0.5875	0.1053268722
3853	8	0.5375	0.1218349293
3854	8	0.5375	0.1316956719
3855	8	0.5	0.158113883
3856	8	0.5125	0.1763341997
3857	8	0.4875	0.1763341997
3858	8	0.45	0.15
3859	8	0.4375	0.1111024302
3860	8	0.45	0.1322875656
3861	8	0.4125	0.1452368755
3862	8	0.425	0.1089724736
3863	8	0.4375	0.0856956825
3864	8	0.4125	0.078062475
3865	8	0.4375	0.0856956825
3866	8	0.4375	0.1111024302
3867	8	0.475	0.1089724736
3868	8	0.5	0.1118033989
3869	8	0.5	0.1322875656
3870	8	0.5125	0.1363589014
3871	8	0.5375	0.1576190027
3872	8	0.5375	0.1494782593
3873	8	0.5625	0.1218349293
3874	8	0.6	0.1322875656
3875	8	0.5625	0.0992156742
3876	8	0.5625	0.0856956825
3877	8	0.5375	0.0992156742
3878	8	0.5	0.1118033989
3879	8	0.5375	0.1218349293
3880	8	0.5125	0.1268611446
3881	8	0.5	0.15
3882	8	0.5	0.1224744871
3883	8	0.5125	0.078062475
3884	8	0.4625	0.0856956825
3885	8	0.5125	0.1053268722
3886	8	0.525	0.15612495
3887	8	0.5375	0.1576190027
3888	8	0.575	0.1854049622
3889	8	0.5625	0.1798436821
3890	8	0.5625	0.1932453104
3891	8	0.5875	0.1452368755
3892	8	0.6	0.1414213562
3893	8	0.5875	0.1536025716
3894	8	0.625	0.1391941091
3895	8	0.575	0.1299038106
3896	8	0.5625	0.1218349293
3897	8	0.5375	0.1111024302
3898	8	0.5125	0.1053268722
3899	8	0.475	0.1299038106
3900	8	0.4625	0.1111024302
3901	8	0.45	0.0707106781
3902	8	0.4375	0.0856956825
3903	8	0.425	0.1299038106
3904	8	0.425	0.15612495
3905	8	0.4875	0.1452368755
3906	8	0.475	0.1089724736
3907	8	0.4875	0.1899835519
3908	8	0.4875	0.1452368755
3909	8	0.5	0.2
3910	8	0.5125	0.1763341997
3911	8	0.525	0.1639359631
3912	8	0.525	0.1198957881
3913	8	0.525	0.1639359631
3914	8	0.525	0.1639359631
3915	8	0.5125	0.1452368755
3916	8	0.5375	0.1111024302
3917	8	0.5125	0.1165922382
3918	8	0.525	0.0661437828
3919	8	0.525	0.0829156198
3920	8	0.5125	0.059947894
3921	8	0.5125	0.1165922382
3922	8	0.525	0.0968245837
3923	8	0.5375	0.1111024302
3924	8	0.525	0.1391941091
3925	8	0.4875	0.1615355998
3926	8	0.45	0.15
3927	8	0.4625	0.1408678459
3928	8	0.45	0.1322875656
3929	8	0.4625	0.1111024302
3930	7	0.4857142857	0.1245399698
3931	7	0.4428571429	0.1293626448
3932	7	0.4428571429	0.0903507903
3933	7	0.4142857143	0.1245399698
3934	7	0.4428571429	0.1178030179
3935	7	0.4428571429	0.1178030179
3936	7	0.4571428571	0.0903507903
3937	7	0.4571428571	0.0903507903
3938	7	0.4571428571	0.1049781318
3939	7	0.5142857143	0.0989743319
3940	7	0.5285714286	0.0699854212
3941	7	0.5571428571	0.0903507903
3942	7	0.5142857143	0.1355261854
3943	7	0.5285714286	0.127775313
3944	7	0.5142857143	0.1355261854
3945	7	0.5142857143	0.1124858268
3946	7	0.5285714286	0.1577908717
3947	7	0.5428571429	0.1678191446
3948	7	0.5428571429	0.1761261144
3949	7	0.5142857143	0.1641303613
3950	7	0.5142857143	0.1355261854
3951	7	0.5	0.1603567451
3952	7	0.5428571429	0.1498298355
3953	7	0.5428571429	0.1049781318
3954	7	0.5142857143	0.0832993128
3955	7	0.5285714286	0.0699854212
3956	7	0.5	0.09258201
3957	7	0.4857142857	0.1245399698
3958	7	0.5	0.09258201
3959	7	0.4857142857	0.0638876565
3960	7	0.4428571429	0.0903507903
3961	7	0.4714285714	0.127775313
3962	7	0.4857142857	0.1124858268
3963	7	0.4714285714	0.0880630572
3964	7	0.5142857143	0.1124858268
3965	7	0.5428571429	0.0903507903
3966	7	0.5714285714	0.127775313
3967	7	0.5857142857	0.1726149425
3968	7	0.5857142857	0.1245399698
3969	7	0.5857142857	0.1124858268
3970	7	0.6285714286	0.1385051388
3971	7	0.6428571429	0.1293626448
3972	7	0.6428571429	0.1916629695
3973	7	0.6571428571	0.1916629695
3974	7	0.6571428571	0.1590789818
3975	7	0.6142857143	0.1807015806
3976	7	0.5857142857	0.1807015806
3977	7	0.5714285714	0.1829464068
3978	7	0.6	0.1414213562
3979	7	0.5714285714	0.1030157507
3980	7	0.6	0.1069044968
3981	7	0.6142857143	0.0832993128
3982	7	0.5857142857	0.0989743319
3983	7	0.5857142857	0.1124858268
3984	7	0.5428571429	0.1049781318
3985	7	0.5714285714	0.0699854212
3986	7	0.6142857143	0.1124858268
3987	7	0.6142857143	0.1124858268
3988	7	0.5857142857	0.0989743319
3989	7	0.6	0.1069044968
3990	7	0.5714285714	0.1160576915
3991	7	0.5428571429	0.1049781318
3992	7	0.5714285714	0.127775313
3993	7	0.5857142857	0.1124858268
3994	7	0.6142857143	0.0989743319
3995	7	0.5714285714	0.127775313
3996	7	0.5428571429	0.1049781318
3997	7	0.5285714286	0.1030157507
3998	7	0.5	0.1069044968
3999	7	0.5	0.1414213562
4000	7	0.4714285714	0.1385051388
4001	7	0.4428571429	0.1049781318
4002	7	0.4142857143	0.1245399698
4003	7	0.4142857143	0.1355261854
4004	7	0.4142857143	0.1641303613
4005	7	0.4428571429	0.1989769754
4006	7	0.4285714286	0.1979486637
4007	7	0.4714285714	0.2118913853
4008	7	0.4714285714	0.2118913853
4009	7	0.5	0.1927248223
4010	7	0.5428571429	0.2194613071
4011	7	0.5571428571	0.2060315015
4012	7	0.5857142857	0.1641303613
4013	7	0.5571428571	0.1293626448
4014	7	0.5714285714	0.127775313
4015	7	0.5571428571	0.1498298355
4016	7	0.5428571429	0.1590789818
4017	7	0.5	0.1690308509
4018	7	0.5571428571	0.1590789818
4019	7	0.5	0.1690308509
4020	7	0.5142857143	0.1807015806
4021	7	0.5	0.1772810521
4022	7	0.4714285714	0.1979486637
4023	7	0.5	0.1772810521
4024	7	0.4428571429	0.1678191446
4025	7	0.4571428571	0.1678191446
4026	7	0.4428571429	0.1498298355
4027	7	0.4714285714	0.1484614978
4028	7	0.4571428571	0.1916629695
4029	7	0.5	0.1690308509
4030	7	0.4428571429	0.1178030179
4031	7	0.4714285714	0.1665986256
4032	7	0.5	0.1414213562
4033	7	0.4714285714	0.1385051388
4034	7	0.5	0.1309307341
4035	7	0.5	0.18516402
4036	7	0.5	0.1603567451
4037	7	0.5	0.2
4038	7	0.4857142857	0.2099562637
4039	7	0.4857142857	0.2030381486
4040	7	0.5428571429	0.1916629695
4041	7	0.5714285714	0.1665986256
4042	7	0.5714285714	0.1665986256
4043	7	0.5857142857	0.1551825784
4044	7	0.5857142857	0.1551825784
4045	7	0.6142857143	0.0989743319
4046	7	0.6428571429	0.1049781318
4047	7	0.6428571429	0.0494871659
4048	7	0.6428571429	0.1178030179
4049	7	0.6571428571	0.1049781318
4050	7	0.6142857143	0.0832993128
4051	7	0.5714285714	0.0880630572
4052	7	0.5714285714	0.0880630572
4053	7	0.5714285714	0.0880630572
4054	7	0.5571428571	0.0903507903
4055	7	0.5428571429	0.1399708424
4056	7	0.5714285714	0.1749635531
4057	7	0.5714285714	0.2118913853
4058	7	0.5857142857	0.2294625486
4059	7	0.5285714286	0.2312344865
4060	7	0.5142857143	0.2415933504
4061	7	0.5142857143	0.1884415137
4062	7	0.5	0.1603567451
4063	7	0.5	0.1690308509
4064	7	0.5285714286	0.1577908717
4065	7	0.5428571429	0.1399708424
4066	7	0.5428571429	0.1498298355
4067	6	0.5333333333	0.1699673171
4068	6	0.5	0.1732050808
4069	6	0.5333333333	0.1490711985
4070	6	0.55	0.138443731
4071	6	0.5333333333	0.1795054936
4072	6	0.5333333333	0.1598610508
4073	6	0.55	0.138443731
4074	5	0.58	0.1166190379
4075	5	0.54	0.1019803903
4076	5	0.56	0.08
4077	5	0.52	0.0979795897
4078	5	0.54	0.1356465997
4079	5	0.58	0.1166190379
4080	5	0.56	0.08
4081	5	0.58	0.04
4082	5	0.54	0.0489897949
4083	4	0.525	0.0433012702
4084	4	0.55	0.1118033989
4085	4	0.55	0.05
4086	4	0.525	0.1089724736
4087	4	0.55	0.05
4088	4	0.475	0.0829156198
4089	4	0.45	0.1118033989
4090	4	0.425	0.1299038106
4091	4	0.45	0.1118033989
4092	4	0.475	0.1299038106
4093	4	0.475	0.0829156198
4094	4	0.475	0.1479019946
4095	4	0.525	0.1089724736
4096	4	0.525	0.0433012702
4097	4	0.5	0.0707106781
4098	4	0.55	0.05
4099	4	0.575	0.0433012702
4100	4	0.6	0.0707106781
4101	4	0.6	0.0707106781
4102	4	0.625	0.0829156198
4103	4	0.65	0.05
4104	4	0.6	0.0707106781
4105	4	0.55	0.0866025404
4106	4	0.525	0.1089724736
4107	4	0.475	0.1089724736
4108	4	0.425	0.1089724736
4109	4	0.375	0.1479019946
4110	4	0.375	0.1479019946
4111	4	0.375	0.1479019946
4112	4	0.35	0.1118033989
4113	4	0.3	0.0707106781
4114	4	0.325	0.1089724736
4115	4	0.325	0.1089724736
4116	4	0.35	0.05
4117	4	0.4	0.1
4118	4	0.4	0.1
4119	4	0.4	0.0707106781
4120	4	0.375	0.1089724736
4121	4	0.4	0.1224744871
4122	4	0.4	0.1
4123	4	0.45	0.05
4124	4	0.45	0.1118033989
4125	4	0.45	0.15
4126	4	0.475	0.0829156198
4127	4	0.425	0.1089724736
4128	3	0.5333333333	0.1247219129
4129	3	0.6	0.0816496581
4130	3	0.6666666667	0.0942809042
4131	3	0.6333333333	0.1247219129
4132	3	0.6	0.1414213562
4133	3	0.5666666667	0.1247219129
4134	3	0.6	0.0816496581
4135	3	0.5666666667	0.0942809042
4136	3	0.5	0.0816496581
4137	3	0.5333333333	0.0471404521
4138	3	0.5333333333	0.0942809042
4139	3	0.5333333333	0.0942809042
4140	3	0.5	0.0816496581
4141	3	0.4666666667	0.1699673171
4142	3	0.5	0.2160246899
4143	3	0.5333333333	0.1247219129
4144	3	0.5	0.1414213562
4145	3	0.5	0.1632993162
4146	3	0.5333333333	0.1699673171
4147	3	0.5	0.1414213562
4148	3	0.4666666667	0.1885618083
4149	3	0.4	0.2160246899
4150	3	0.4	0.1414213562
4151	3	0.4	0.1632993162
4152	3	0.3666666667	0.0942809042
4153	3	0.3666666667	0.0942809042
4154	3	0.3666666667	0.1699673171
4155	3	0.4	0.1632993162
4156	3	0.4666666667	0.1247219129
4157	3	0.5	0.0816496581
4158	3	0.5333333333	0.1247219129
4159	3	0.5666666667	0.0471404521
4160	3	0.5333333333	0.0471404521
4161	3	0.5666666667	0.0471404521
4162	3	0.5666666667	0.0942809042
4163	3	0.5	0.1414213562
4164	3	0.5666666667	0.1699673171
4165	3	0.5333333333	0.1885618083
4166	3	0.4666666667	0.2357022604
4167	3	0.5	0.2160246899
4168	3	0.4666666667	0.2054804668
4169	3	0.4666666667	0.2054804668
4170	3	0.5333333333	0.1699673171
4171	3	0.5	0.0816496581
4172	3	0.5333333333	0.0471404521
4173	3	0.5666666667	0.0471404521
4174	3	0.5333333333	0.0471404521
4175	3	0.5333333333	0.1247219129
4176	3	0.5666666667	0.0942809042
4177	3	0.5333333333	0.1247219129
4178	3	0.5333333333	0.2054804668
4179	3	0.4666666667	0.2054804668
4180	3	0.4333333333	0.1699673171
4181	3	0.4333333333	0.1247219129
4182	3	0.4333333333	0.1247219129
4183	3	0.4666666667	0.1699673171
4184	3	0.5	0.1414213562
4185	3	0.5	0.0816496581
4186	3	0.4666666667	0.0471404521
4187	3	0.5	0
4188	3	0.5	0.0816496581
4189	3	0.5333333333	0.0942809042
4190	3	0.5	0
4191	3	0.5333333333	0.0471404521
4192	3	0.5333333333	0.0471404521
4193	3	0.5666666667	0.0471404521
4194	3	0.5	0.0816496581
4195	3	0.5333333333	0.1247219129
4196	3	0.5666666667	0.1247219129
4197	3	0.5666666667	0.1885618083
4198	3	0.6	0.2160246899
4199	3	0.6	0.2943920289
4200	3	0.6	0.2828427125
4201	3	0.5666666667	0.2624669291
4202	3	0.5666666667	0.1885618083
4203	3	0.5	0.2160246899
4204	3	0.5333333333	0.1699673171
4205	3	0.5	0.1414213562
4206	3	0.5	0.2160246899
4207	3	0.4666666667	0.1247219129
4208	3	0.4666666667	0.0471404521
4209	3	0.4666666667	0.0471404521
4210	3	0.5	0
4211	3	0.5	0.0816496581
4212	3	0.5	0.0816496581
4213	3	0.5333333333	0.1247219129
4214	3	0.5	0.1414213562
4215	3	0.5	0.1632993162
4216	2	0.55	0.15
4217	2	0.55	0.15
4218	2	0.5	0.1
4219	2	0.5	0
4220	2	0.55	0.05
4221	2	0.5	0
4222	2	0.4	0
4223	2	0.45	0.05
4224	2	0.5	0
4225	2	0.45	0.05
4226	2	0.5	0
4227	2	0.5	0.1
4228	2	0.5	0.1
4229	2	0.5	0.1
4230	2	0.4	0.1
4231	2	0.4	0.1
4232	2	0.45	0.15
4233	2	0.4	0.1
4234	2	0.4	0.1
4235	2	0.5	0.1
4236	2	0.5	0.2
4237	2	0.5	0.1
4238	2	0.55	0.05
4239	2	0.6	0
4240	2	0.65	0.05
4241	2	0.7	0.1
4242	2	0.7	0.1
4243	2	0.7	0.1
4244	2	0.7	0.1
4245	2	0.7	0.1
4246	2	0.65	0.05
4247	2	0.65	0.15
4248	2	0.6	0.1
4249	2	0.5	0.1
4250	2	0.5	0.1
4251	2	0.45	0.05
4252	2	0.45	0.05
4253	2	0.45	0.05
4254	2	0.4	0.1
4255	2	0.3	0.1
4256	2	0.4	0.1
4257	2	0.4	0
4258	2	0.4	0
4259	2	0.45	0.05
4260	2	0.45	0.05
4261	2	0.55	0.05
4262	2	0.5	0.1
4263	2	0.45	0.05
4264	2	0.45	0.15
4265	2	0.5	0.1
4266	2	0.45	0.15
4267	2	0.4	0.1
4268	2	0.45	0.05
4269	2	0.4	0.1
4270	2	0.45	0.05
4271	2	0.35	0.05
4272	2	0.4	0
4273	2	0.4	0
4274	2	0.35	0.05
4275	2	0.35	0.05
4276	2	0.35	0.05
4277	2	0.35	0.05
4278	2	0.3	0.1
4279	2	0.35	0.15
4280	2	0.35	0.15
4281	2	0.35	0.15
4282	1	0.6	0
4283	1	0.6	0
4284	1	0.6	0
4285	1	0.6	0
4286	1	0.6	0
4287	1	0.6	0
4288	1	0.6	0
4289	1	0.5	0
4290	1	0.5	0
4291	1	0.6	0
4292	1	0.5	0
4293	1	0.6	0
4294	1	0.6	0
4295	1	0.5	0
4296	1	0.4	0
4297	1	0.4	0
4298	1	0.4	0
4299	1	0.5	0
4300	1	0.4	0
4301	1	0.4	0
4302	1	0.5	0
4303	1	0.5	0
4304	1	0.5	0
4305	1	0.6	0
4306	1	0.6	0
4307	1	0.6	0
4308	1	0.6	0
4309	1	0.5	0
4310	1	0.5	0
4311	1	0.5	0
4312	1	0.5	0
4313	1	0.4	0
4314	1	0.4	0
4315	1	0.4	0
4316	1	0.4	0
4317	1	0.4	0
4318	1	0.3	0
4319	1	0.4	0
4320	1	0.5	0
4321	1	0.4	0
4322	1	0.3	0
4323	1	0.3	0
4324	1	0.4	0
4325	1	0.3	0
4326	1	0.3	0
4327	1	0.4	0
4328	1	0.4	0
4329	1	0.4	0
4330	1	0.3	0
4331	1	0.4	0
4332	1	0.4	0
4333	1	0.5	0
4334	1	0.4	0
4335	1	0.4	0
4336	1	0.5	0
4337	1	0.4	0
4338	1	0.4	0
4339	1	0.4	0
4340	1	0.5	0
4341	1	0.4	0
4342	1	0.4	0
4343	1	0.3	0
4344	1	0.4	0
4345	1	0.5	0
4346	1	0.5	0
4347	1	0.5	0
4348	1	0.6	0
4349	1	0.5	0
4350	1	0.5	0
4351	1	0.6	0
4352	1	0.6	0
4353	1	0.6	0
4354	1	0.5	0
4355	1	0.4	0
4356	1	0.4	0
4357	1	0.4	0
4358	1	0.3	0
4359	1	0.3	0
4360	1	0.3	0
4361	1	0.2	0
4362	1	0.3	0
4363	1	0.3	0
4364	1	0.3	0
4365	1	0.4	0
4366	1	0.3	0
4367	1	0.4	0
4368	1	0.5	0
